reaction	A120	A100	A80	A60	G120	G100	G80	G60	X120	X100	X80	X60
lysoPC acyltransferase (1-18:0, 2-18:2), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
lysoPC acyltransferase (1-18:2, 2-18:2), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
lysoPC acyltransferase (1-18:3, 2-18:2), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
lysoPC acyltransferase (1-16:0, 2-18:3), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
lysoPC acyltransferase (1-18:0, 2-18:3), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
lysoPC acyltransferase (1-18:3, 2-18:3), mitochondrial membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:1), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:1), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:1), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:1), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:2), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:2), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:2), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:2), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:3), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:3), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:3), Golgi membrane	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:1), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:1), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:2, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-16:0, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:0, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
phosphatidylinositol 4-kinase (1-18:3, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:2, 2-18:1), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:1), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-16:0, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:0, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:2, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:2), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-16:0, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:0, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:3), nucleus	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 4-P 5-kinase (1-18:3, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:2, 2-18:1), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:3, 2-18:1), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-16:0, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:0, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:2, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:3, 2-18:2), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-16:0, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:0, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PI 3-P 5-kinase (1-18:3, 2-18:3), vacuolar membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:1, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:1, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:3, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-16:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:2) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:2) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:2, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:3, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:3) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:3) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-16:0, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:3) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:0, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PE (1-18:3, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	-3.442322e-04	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	-4.996919e-05	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	-9.882797e-04	-1.293647e-03	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	-1.721161e-04	0	0	0	0	0	0	0
PC (1-16:0, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:1, 2-18:1) diacylglycerol (1-18:2, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:1) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:1, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:1, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:2, 2-18:1) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:2, 2-18:1) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:2, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:3, 2-18:1) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-16:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:2) diacylglycerol (1-18:0, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:2) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:2, 2-18:2) diacylglycerol (1-18:2, 2-18:2) acyltransferase, ER membrane	0	0	0	-5.987713e-03	0	-1.776518e-02	0	0	-9.785874e-05	0	0	0
PC (1-18:2, 2-18:2) diacylglycerol (1-18:3, 2-18:2) acyltransferase, ER membrane	-9.757032e-04	0	0	0	-2.775086e-03	0	0	0	0	0	0	0
PC (1-18:2, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	-5.250261e-03	-6.654891e-03	0	0	0	-1.420003e-02	-1.821202e-02	0	-7.114972e-04	-4.535055e-03	-6.177141e-03
PC (1-18:3, 2-18:2) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:3) diacylglycerol (1-16:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:3) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-16:0, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:3) diacylglycerol (1-18:0, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:0, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC (1-18:3, 2-18:3) diacylglycerol (1-18:3, 2-18:3) acyltransferase, ER membrane	-4.565142e-04	-2.349987e-03	-3.078632e-03	-2.925091e-03	-1.290693e-03	-8.046750e-03	-6.576709e-03	-8.073892e-03	-4.562927e-05	-3.322837e-04	-2.104756e-03	-2.843040e-03
PC phospholipase B (1-18:2, 2-18:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:3, 2-18:1), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-16:0, 2-18:2), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:0, 2-18:2), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:2, 2-18:2), ER membrane	9.757032e-04	5.250261e-03	6.654891e-03	5.987713e-03	2.775086e-03	1.776518e-02	1.420003e-02	1.821202e-02	9.785874e-05	7.114972e-04	4.535055e-03	6.177141e-03
PC phospholipase B (1-18:3, 2-18:2), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-16:0, 2-18:3), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:0, 2-18:3), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:3, 2-18:3), ER membrane	4.565142e-04	2.349987e-03	3.078632e-03	2.925091e-03	1.290693e-03	8.046750e-03	6.576709e-03	8.073892e-03	4.562927e-05	3.322837e-04	2.104756e-03	2.843040e-03
PC phospholipase B (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PC phospholipase B (1-18:3, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPC phospholipase B (18:2), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
LPC phospholipase B (18:3), ER membrane	0	0	0	0	0	0	0	0	0	0	0	0
LPC phospholipase B (18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPC phospholipase B (18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PE phospholipase B (1-18:3, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPE phospholipase B (18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPE phospholipase B (18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PS phospholipase B (1-18:3, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPS phospholipase B (18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
LPS phospholipase B (18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-18:2, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-18:3, 2-18:1), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-16:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-18:0, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-18:2, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-18:3, 2-18:2), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
PI phospholipase B (1-16:0, 2-18:3), cell envelope	0	0	0	0	0	0	0	0	0	0	0	0
